"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"FOXJ2"	28	1.82	0.0686	0.306	"GSE14814"
"PTPRB"	66	1.81	0.0697	0.309	"GSE14814"
"OPTN"	29	1.81	0.0702	0.31	"GSE14814"
"STARD8"	50	1.81	0.0706	0.311	"GSE14814"
"STK17B"	46	1.81	0.0706	0.311	"GSE14814"
"LGALS9"	40	1.81	0.0709	0.312	"GSE14814"
"CD2"	67	1.8	0.0711	0.312	"GSE14814"
"IL6"	26	1.8	0.0713	0.312	"GSE14814"
"CCR5"	56	1.8	0.0717	0.314	"GSE14814"
"DOK5"	36	1.8	0.0719	0.314	"GSE14814"
"SH2D2A"	36	1.8	0.072	0.314	"GSE14814"
"SPTBN1"	39	1.8	0.0721	0.314	"GSE14814"
"CD48"	77	1.8	0.0723	0.315	"GSE14814"
"LILRB4"	28	1.79	0.073	0.317	"GSE14814"
"EDNRB"	85	1.79	0.0737	0.319	"GSE14814"
"ITK"	45	1.79	0.0739	0.32	"GSE14814"
"CHN2"	49	1.78	0.0745	0.321	"GSE14814"
"ARHGEF3"	45	1.78	0.0746	0.321	"GSE14814"
"POU2AF1"	44	1.78	0.0747	0.321	"GSE14814"
"APOE"	26	1.78	0.0753	0.322	"GSE14814"
"PPP3CB"	57	1.78	0.0756	0.323	"GSE14814"
"MAP4K4"	40	1.78	0.0757	0.323	"GSE14814"
"ITGAL"	45	1.78	0.0759	0.323	"GSE14814"
"ZEB1"	68	1.77	0.0761	0.323	"GSE14814"
"TNFSF4"	42	1.77	0.0762	0.323	"GSE14814"
"SPARCL1"	52	1.77	0.0762	0.323	"GSE14814"
"CDC42EP1"	28	1.77	0.0768	0.325	"GSE14814"
"SH3BGRL"	89	1.77	0.077	0.325	"GSE14814"
"ZAP70"	62	1.77	0.077	0.325	"GSE14814"
"THRA"	37	1.76	0.0783	0.328	"GSE14814"
"SORBS1"	66	1.76	0.0792	0.33	"GSE14814"
"LAT"	39	1.76	0.0792	0.33	"GSE14814"
"MS4A1"	49	1.75	0.0796	0.33	"GSE14814"
"CD79B"	44	1.75	0.08	0.331	"GSE14814"
"ARHGEF2"	56	1.74	0.0812	0.335	"GSE14814"
"SLC9A1"	36	1.73	0.083	0.341	"GSE14814"
"NLRP3"	42	1.73	0.083	0.341	"GSE14814"
"PPT1"	28	1.73	0.0831	0.341	"GSE14814"
"ARHGEF15"	70	1.73	0.0835	0.342	"GSE14814"
"ROBO1"	33	1.73	0.0841	0.344	"GSE14814"
"STAT3"	56	1.72	0.0849	0.345	"GSE14814"
"PTPRN2"	46	1.72	0.0853	0.346	"GSE14814"
"PLCL2"	55	1.72	0.0853	0.346	"GSE14814"
"RPS6KA1"	52	1.72	0.0857	0.347	"GSE14814"
"TENM4"	46	1.72	0.0858	0.347	"GSE14814"
"ARHGAP45"	42	1.71	0.0864	0.348	"GSE14814"
"P2RX7"	78	1.71	0.0868	0.349	"GSE14814"
"NEDD9"	42	1.71	0.0868	0.349	"GSE14814"
"CAV2"	70	1.71	0.0874	0.35	"GSE14814"
"ZFYVE26"	30	1.71	0.0876	0.35	"GSE14814"
"CTSH"	94	1.71	0.0881	0.351	"GSE14814"
"NR4A2"	25	1.7	0.0882	0.352	"GSE14814"
"IL11RA"	32	1.7	0.0892	0.355	"GSE14814"
"NR1H3"	27	1.7	0.0897	0.356	"GSE14814"
"ABR"	33	1.69	0.0904	0.358	"GSE14814"
"LILRB5"	53	1.69	0.0913	0.36	"GSE14814"
"VAV1"	66	1.68	0.0926	0.365	"GSE14814"
"SERTAD2"	32	1.68	0.093	0.365	"GSE14814"
"PDGFB"	27	1.68	0.0938	0.367	"GSE14814"
"BTK"	54	1.68	0.0939	0.367	"GSE14814"
"TWIST1"	60	1.67	0.0946	0.369	"GSE14814"
"RHOBTB2"	81	1.67	0.0947	0.369	"GSE14814"
"TXNIP"	61	1.67	0.0949	0.369	"GSE14814"
"SKAP1"	32	1.67	0.0955	0.369	"GSE14814"
"GJA1"	53	1.67	0.0955	0.369	"GSE14814"
"TCEA2"	33	1.67	0.0958	0.369	"GSE14814"
"ARAP1"	71	1.67	0.0958	0.369	"GSE14814"
"IL10RB"	34	1.66	0.0962	0.37	"GSE14814"
"MED16"	119	1.66	0.0964	0.37	"GSE14814"
"RNF10"	43	1.66	0.0969	0.371	"GSE14814"
"PIM2"	37	1.66	0.0975	0.373	"GSE14814"
"DYRK2"	29	1.66	0.0975	0.373	"GSE14814"
"GZMB"	30	1.65	0.098	0.374	"GSE14814"
"SPI1"	37	1.65	0.0986	0.375	"GSE14814"
"PTPRD"	41	1.65	0.0987	0.375	"GSE14814"
"RBPMS"	53	1.65	0.0991	0.375	"GSE14814"
"TRIB2"	45	1.65	0.0995	0.376	"GSE14814"
"FARP1"	35	1.65	0.0997	0.376	"GSE14814"
"SP140"	39	1.64	0.101	0.379	"GSE14814"
"PBXIP1"	111	1.63	0.102	0.382	"GSE14814"
"CCL5"	41	1.63	0.103	0.383	"GSE14814"
"MGLL"	50	1.63	0.103	0.383	"GSE14814"
"STX2"	77	1.63	0.103	0.383	"GSE14814"
"GUCY1B1"	32	1.63	0.103	0.383	"GSE14814"
"CCND3"	56	1.62	0.105	0.387	"GSE14814"
"BTG2"	33	1.62	0.105	0.387	"GSE14814"
"ZDHHC7"	33	1.62	0.105	0.387	"GSE14814"
"CD3D"	44	1.62	0.106	0.389	"GSE14814"
"ARFRP1"	40	1.61	0.107	0.389	"GSE14814"
"CD247"	28	1.61	0.107	0.389	"GSE14814"
"SPSB1"	34	1.61	0.107	0.389	"GSE14814"
"NFIL3"	48	1.61	0.107	0.389	"GSE14814"
"ZNF688"	47	1.61	0.107	0.389	"GSE14814"
"SEC31A"	74	1.61	0.107	0.39	"GSE14814"
"IL2RB"	33	1.61	0.108	0.39	"GSE14814"
"CD72"	30	1.61	0.108	0.391	"GSE14814"
"FAS"	47	1.6	0.109	0.391	"GSE14814"
"PLCB2"	75	1.6	0.109	0.391	"GSE14814"
"USF2"	40	1.6	0.11	0.394	"GSE14814"
"CEBPD"	39	1.6	0.111	0.396	"GSE14814"
"PIK3C2B"	39	1.59	0.111	0.398	"GSE14814"
"TNS2"	74	1.59	0.112	0.399	"GSE14814"
"PTK2B"	33	1.59	0.113	0.4	"GSE14814"
"AHR"	36	1.58	0.113	0.402	"GSE14814"
"TSC2"	49	1.58	0.115	0.407	"GSE14814"
"BCL2"	53	1.57	0.115	0.408	"GSE14814"
"CAMK1"	25	1.57	0.116	0.408	"GSE14814"
"ARHGAP29"	65	1.57	0.116	0.408	"GSE14814"
"ZBTB20"	83	1.57	0.116	0.409	"GSE14814"
"BLNK"	32	1.56	0.118	0.416	"GSE14814"
"CD8A"	39	1.56	0.12	0.419	"GSE14814"
"CAPN3"	46	1.55	0.121	0.423	"GSE14814"
"SIRPG"	27	1.55	0.122	0.424	"GSE14814"
"MAPK3"	34	1.54	0.123	0.428	"GSE14814"
"MDFIC"	67	1.54	0.124	0.429	"GSE14814"
"CD36"	29	1.53	0.125	0.431	"GSE14814"
"PTPN22"	28	1.53	0.125	0.431	"GSE14814"
"PI4KA"	29	1.53	0.125	0.431	"GSE14814"
"LYN"	38	1.53	0.126	0.431	"GSE14814"
"SLAMF1"	39	1.53	0.126	0.431	"GSE14814"
"MUL1"	36	1.53	0.126	0.432	"GSE14814"
"RIN2"	38	1.53	0.126	0.432	"GSE14814"
"CBY1"	34	1.52	0.127	0.435	"GSE14814"
"SKAP2"	36	1.52	0.129	0.438	"GSE14814"
"RAB8A"	78	1.52	0.129	0.438	"GSE14814"
"RASGRP1"	37	1.52	0.129	0.438	"GSE14814"
"NDRG2"	29	1.52	0.129	0.438	"GSE14814"
"ARHGEF17"	55	1.51	0.131	0.441	"GSE14814"
"P2RY14"	35	1.51	0.132	0.442	"GSE14814"
"ZMAT3"	37	1.5	0.132	0.444	"GSE14814"
"BIRC3"	36	1.5	0.133	0.444	"GSE14814"
"SPRED2"	40	1.5	0.134	0.446	"GSE14814"
"RASGRP3"	55	1.5	0.134	0.446	"GSE14814"
"RPS6KA2"	98	1.5	0.134	0.446	"GSE14814"
"NACC2"	36	1.49	0.136	0.449	"GSE14814"
"CREB3"	39	1.49	0.136	0.45	"GSE14814"
"ADORA3"	28	1.48	0.138	0.453	"GSE14814"
"EPHA2"	37	1.48	0.138	0.454	"GSE14814"
"PRKCA"	28	1.48	0.139	0.455	"GSE14814"
"FZD7"	57	1.48	0.139	0.455	"GSE14814"
"ZZEF1"	30	1.48	0.139	0.455	"GSE14814"
"STAT4"	47	1.47	0.141	0.458	"GSE14814"
"IRF9"	56	1.47	0.141	0.458	"GSE14814"
"MAX"	26	1.47	0.141	0.459	"GSE14814"
"ITGB7"	44	1.47	0.142	0.459	"GSE14814"
"GAB2"	58	1.46	0.144	0.463	"GSE14814"
"PRKCQ"	46	1.46	0.144	0.463	"GSE14814"
"ITGA9"	25	1.46	0.144	0.463	"GSE14814"
"PNOC"	38	1.46	0.145	0.465	"GSE14814"
"DTX4"	53	1.46	0.146	0.465	"GSE14814"
"IKZF1"	69	1.45	0.146	0.467	"GSE14814"
"ITPK1"	55	1.45	0.146	0.467	"GSE14814"
"KDM2A"	38	1.45	0.147	0.467	"GSE14814"
"LPAR1"	29	1.45	0.147	0.467	"GSE14814"
"BCKDK"	114	1.45	0.147	0.467	"GSE14814"
"FLNB"	60	1.45	0.147	0.467	"GSE14814"
"VIPR1"	61	1.45	0.148	0.467	"GSE14814"
"HBEGF"	43	1.45	0.148	0.468	"GSE14814"
"TBC1D9"	39	1.44	0.149	0.468	"GSE14814"
"FOSL2"	73	1.44	0.149	0.469	"GSE14814"
"RASGRF1"	37	1.44	0.149	0.469	"GSE14814"
"TBX21"	34	1.44	0.149	0.469	"GSE14814"
"ICMT"	43	1.44	0.151	0.474	"GSE14814"
"IL6R"	45	1.44	0.151	0.474	"GSE14814"
"ITPKB"	47	1.43	0.152	0.474	"GSE14814"
"CSK"	45	1.43	0.152	0.474	"GSE14814"
"SNAI2"	126	1.43	0.152	0.474	"GSE14814"
"LAX1"	33	1.43	0.153	0.475	"GSE14814"
"ANG"	43	1.43	0.153	0.476	"GSE14814"
"TRAFD1"	43	1.43	0.153	0.476	"GSE14814"
"TBC1D22A"	58	1.43	0.154	0.478	"GSE14814"
"IL11"	32	1.42	0.155	0.479	"GSE14814"
"MAST1"	51	1.42	0.155	0.479	"GSE14814"
"KLRB1"	28	1.42	0.156	0.48	"GSE14814"
"SDCBP"	65	1.42	0.156	0.48	"GSE14814"
"SIT1"	61	1.42	0.156	0.48	"GSE14814"
"TCF25"	30	1.42	0.157	0.481	"GSE14814"
"XPC"	37	1.41	0.157	0.482	"GSE14814"
"IRF2"	36	1.41	0.158	0.483	"GSE14814"
"TLR7"	30	1.41	0.158	0.483	"GSE14814"
"UBE2I"	27	1.41	0.159	0.484	"GSE14814"
"TGFBR3"	43	1.41	0.16	0.487	"GSE14814"
"TBX3"	27	1.4	0.163	0.494	"GSE14814"
"CASP1"	44	1.39	0.163	0.494	"GSE14814"
"UBASH3A"	41	1.39	0.164	0.494	"GSE14814"
"ELL2"	54	1.39	0.164	0.495	"GSE14814"
"IQGAP2"	47	1.39	0.164	0.495	"GSE14814"
"SPOCK1"	49	1.38	0.166	0.498	"GSE14814"
"NLRP1"	38	1.38	0.166	0.498	"GSE14814"
"ITGAV"	46	1.38	0.167	0.498	"GSE14814"
"TBC1D9B"	38	1.38	0.167	0.499	"GSE14814"
"RAB8B"	28	1.38	0.168	0.499	"GSE14814"
"PLA2G1B"	55	1.38	0.168	0.499	"GSE14814"
"TRIP10"	29	1.38	0.168	0.499	"GSE14814"
"DUSP2"	32	1.37	0.172	0.509	"GSE14814"
"PURA"	66	1.37	0.172	0.509	"GSE14814"
"TPM4"	106	1.37	0.172	0.51	"GSE14814"
"CRY2"	113	1.36	0.173	0.512	"GSE14814"
"HGF"	37	1.36	0.175	0.518	"GSE14814"
"SORT1"	45	1.35	0.176	0.52	"GSE14814"
"MMP14"	64	1.35	0.176	0.52	"GSE14814"
"UBC"	40	1.35	0.177	0.52	"GSE14814"
"AGER"	87	1.35	0.177	0.52	"GSE14814"
"CX3CL1"	28	1.35	0.177	0.521	"GSE14814"
"CD19"	42	1.35	0.178	0.521	"GSE14814"
"XPO1"	123	-1.35	0.178	0.521	"GSE14814"
"NTRK2"	109	-1.35	0.177	0.521	"GSE14814"
"THAP1"	27	-1.35	0.177	0.52	"GSE14814"
"PTPN2"	28	-1.36	0.173	0.511	"GSE14814"
"PIK3C3"	78	-1.37	0.17	0.506	"GSE14814"
"LTB4R"	34	-1.38	0.168	0.499	"GSE14814"
"NDUFA13"	95	-1.39	0.166	0.498	"GSE14814"
"BAX"	63	-1.39	0.165	0.497	"GSE14814"
"ENDOG"	75	-1.39	0.165	0.495	"GSE14814"
"TARDBP"	129	-1.39	0.164	0.495	"GSE14814"
"HMGB1"	56	-1.39	0.163	0.494	"GSE14814"
"RND2"	28	-1.39	0.163	0.494	"GSE14814"
"MAPK6"	87	-1.4	0.161	0.489	"GSE14814"
"OVOL2"	47	-1.4	0.161	0.489	"GSE14814"
"PDE3B"	27	-1.41	0.16	0.487	"GSE14814"
"PRKCI"	36	-1.41	0.158	0.483	"GSE14814"
"FZD6"	73	-1.41	0.158	0.482	"GSE14814"
"TIAM2"	32	-1.42	0.157	0.482	"GSE14814"
"RAD1"	34	-1.42	0.157	0.481	"GSE14814"
"MRPL28"	67	-1.42	0.155	0.48	"GSE14814"
"MCM7"	111	-1.42	0.154	0.478	"GSE14814"
"RNF138"	50	-1.43	0.153	0.476	"GSE14814"
"GTF2E1"	36	-1.43	0.153	0.476	"GSE14814"
"RB1CC1"	89	-1.43	0.152	0.474	"GSE14814"
"RALGPS1"	59	-1.43	0.152	0.474	"GSE14814"
"CRHBP"	52	-1.45	0.148	0.467	"GSE14814"
"FOXM1"	110	-1.45	0.148	0.467	"GSE14814"
"HTATIP2"	57	-1.45	0.147	0.467	"GSE14814"
"CEP57"	36	-1.45	0.147	0.467	"GSE14814"
"ACVR1B"	25	-1.46	0.145	0.465	"GSE14814"
"SUMO1"	135	-1.46	0.145	0.465	"GSE14814"
"MYT1"	29	-1.46	0.145	0.464	"GSE14814"
"DNAJA3"	67	-1.46	0.144	0.464	"GSE14814"
"PAK1"	42	-1.46	0.143	0.463	"GSE14814"
"KLF5"	56	-1.46	0.143	0.462	"GSE14814"
"NELFCD"	77	-1.47	0.142	0.459	"GSE14814"
"RAD50"	37	-1.47	0.141	0.458	"GSE14814"
"PIK3CA"	65	-1.47	0.141	0.458	"GSE14814"
"RPL22"	33	-1.48	0.14	0.457	"GSE14814"
"JARID2"	35	-1.48	0.14	0.456	"GSE14814"
"FGFR1OP"	67	-1.48	0.139	0.455	"GSE14814"
"DNAJA1"	69	-1.48	0.138	0.454	"GSE14814"
"ITGAE"	44	-1.48	0.138	0.453	"GSE14814"
"ESRRG"	37	-1.49	0.137	0.452	"GSE14814"
"NAA15"	43	-1.49	0.136	0.449	"GSE14814"
"MORC4"	32	-1.49	0.135	0.449	"GSE14814"
"PSMD9"	37	-1.49	0.135	0.448	"GSE14814"
"E2F3"	30	-1.5	0.134	0.446	"GSE14814"
"XRCC6"	52	-1.5	0.134	0.446	"GSE14814"
"PRKCSH"	42	-1.5	0.134	0.446	"GSE14814"
"TRAF4"	55	-1.5	0.133	0.446	"GSE14814"
"ZNF26"	46	-1.51	0.131	0.44	"GSE14814"
"NAE1"	83	-1.51	0.13	0.439	"GSE14814"
"PLCB4"	29	-1.51	0.13	0.438	"GSE14814"
"HDAC2"	85	-1.51	0.13	0.438	"GSE14814"
"CCNT2"	94	-1.52	0.13	0.438	"GSE14814"
"DNM1L"	77	-1.52	0.13	0.438	"GSE14814"
"PFDN5"	26	-1.52	0.129	0.438	"GSE14814"
"MKLN1"	31	-1.52	0.129	0.438	"GSE14814"
"HMGN1"	59	-1.52	0.128	0.435	"GSE14814"
"PRMT1"	98	-1.53	0.126	0.431	"GSE14814"
"PPP5C"	44	-1.53	0.126	0.431	"GSE14814"
"HDGF"	60	-1.54	0.124	0.429	"GSE14814"
"AKAP7"	33	-1.54	0.124	0.429	"GSE14814"
"LHX2"	41	-1.54	0.123	0.427	"GSE14814"
"CASK"	42	-1.54	0.123	0.427	"GSE14814"
"AURKB"	97	-1.54	0.123	0.427	"GSE14814"
"TFCP2"	46	-1.55	0.122	0.425	"GSE14814"
"APH1A"	53	-1.55	0.121	0.423	"GSE14814"
"SREBF2"	43	-1.55	0.12	0.42	"GSE14814"
"RAB5C"	28	-1.56	0.118	0.416	"GSE14814"
"IMPA2"	39	-1.57	0.117	0.413	"GSE14814"
"ANP32A"	33	-1.57	0.117	0.411	"GSE14814"
"PNN"	84	-1.58	0.115	0.408	"GSE14814"
"MRPL12"	170	-1.59	0.113	0.4	"GSE14814"
"PEBP1"	42	-1.59	0.112	0.4	"GSE14814"
"FRAT2"	58	-1.59	0.111	0.396	"GSE14814"
"TPD52L1"	48	-1.6	0.11	0.396	"GSE14814"
"PRKDC"	73	-1.6	0.11	0.396	"GSE14814"
"RUVBL1"	97	-1.61	0.108	0.391	"GSE14814"
"PDCD11"	88	-1.61	0.108	0.39	"GSE14814"
"CCNA2"	81	-1.61	0.107	0.389	"GSE14814"
"RASSF9"	32	-1.61	0.107	0.389	"GSE14814"
"ARF5"	53	-1.61	0.107	0.389	"GSE14814"
"RSF1"	54	-1.62	0.106	0.389	"GSE14814"
"POU4F2"	32	-1.62	0.106	0.389	"GSE14814"
"SENP2"	74	-1.62	0.105	0.388	"GSE14814"
"NR0B1"	31	-1.63	0.104	0.385	"GSE14814"
"PWP2"	41	-1.63	0.104	0.384	"GSE14814"
"CHEK1"	61	-1.63	0.103	0.383	"GSE14814"
"LRP12"	27	-1.63	0.103	0.382	"GSE14814"
"CDK2"	66	-1.64	0.101	0.379	"GSE14814"
"SUZ12"	54	-1.64	0.101	0.379	"GSE14814"
"THOC1"	40	-1.64	0.101	0.378	"GSE14814"
"TIAL1"	67	-1.64	0.101	0.378	"GSE14814"
"NOLC1"	63	-1.64	0.1	0.378	"GSE14814"
"ZNF146"	69	-1.64	0.1	0.377	"GSE14814"
"SQSTM1"	35	-1.65	0.099	0.375	"GSE14814"
"H3F3A"	92	-1.65	0.0988	0.375	"GSE14814"
"DEK"	78	-1.65	0.0987	0.375	"GSE14814"
"PHB2"	96	-1.66	0.0968	0.371	"GSE14814"
"RACGAP1"	121	-1.67	0.0956	0.369	"GSE14814"
"GTF2H4"	66	-1.67	0.0955	0.369	"GSE14814"
"HSP90AA1"	109	-1.67	0.0955	0.369	"GSE14814"
"LANCL2"	46	-1.67	0.095	0.369	"GSE14814"
"CABYR"	68	-1.67	0.0942	0.368	"GSE14814"
"FUS"	46	-1.68	0.0933	0.366	"GSE14814"
"CASP8AP2"	57	-1.68	0.0929	0.365	"GSE14814"
"MCM2"	135	-1.68	0.0922	0.364	"GSE14814"
"POLE"	59	-1.69	0.0912	0.36	"GSE14814"
"NKIRAS2"	29	-1.69	0.0906	0.359	"GSE14814"
"ZNF551"	26	-1.7	0.0897	0.356	"GSE14814"
"MYBL2"	101	-1.71	0.0877	0.35	"GSE14814"
"TFDP1"	59	-1.71	0.0872	0.35	"GSE14814"
"CHAF1B"	73	-1.72	0.0859	0.347	"GSE14814"
"TFG"	55	-1.72	0.0858	0.347	"GSE14814"
"BCL11A"	42	-1.72	0.0849	0.345	"GSE14814"
"IL1RL2"	25	-1.72	0.0846	0.345	"GSE14814"
"SFSWAP"	41	-1.73	0.0837	0.342	"GSE14814"
"PRDM13"	49	-1.74	0.0816	0.336	"GSE14814"
"TBC1D19"	29	-1.75	0.0803	0.332	"GSE14814"
"GPR63"	30	-1.75	0.0802	0.332	"GSE14814"
"ACTL6A"	124	-1.75	0.0795	0.33	"GSE14814"
"PTGES3"	104	-1.75	0.0793	0.33	"GSE14814"
"TCF20"	46	-1.76	0.0788	0.329	"GSE14814"
"KDM3A"	42	-1.76	0.0785	0.328	"GSE14814"
"CNIH4"	64	-1.76	0.0781	0.328	"GSE14814"
"UBE2C"	84	-1.77	0.0775	0.326	"GSE14814"
"MED28"	51	-1.77	0.0772	0.325	"GSE14814"
"CEBPG"	85	-1.77	0.0769	0.325	"GSE14814"
"ABT1"	47	-1.77	0.076	0.323	"GSE14814"
"ZNF696"	38	-1.78	0.0751	0.322	"GSE14814"
"ATIC"	67	-1.78	0.0749	0.322	"GSE14814"
"MKI67"	45	-1.78	0.0744	0.321	"GSE14814"
"ZC3H15"	81	-1.79	0.0737	0.319	"GSE14814"
"RALA"	49	-1.81	0.0704	0.311	"GSE14814"
"RAB6B"	77	-1.81	0.0699	0.31	"GSE14814"
"IDH2"	35	-1.82	0.069	0.307	"GSE14814"
"ADAM17"	62	-1.82	0.0689	0.307	"GSE14814"
"GTSE1"	114	-1.82	0.0682	0.304	"GSE14814"
"TIMELESS"	66	-1.83	0.0671	0.3	"GSE14814"
"CEBPZ"	81	-1.83	0.0671	0.3	"GSE14814"
"ASF1B"	78	-1.83	0.067	0.3	"GSE14814"
"POLR3K"	49	-1.84	0.0664	0.299	"GSE14814"
"HDAC1"	59	-1.84	0.0659	0.298	"GSE14814"
"YEATS2"	56	-1.84	0.0651	0.296	"GSE14814"
"TAF15"	34	-1.85	0.0645	0.294	"GSE14814"
"RIT1"	53	-1.85	0.0639	0.294	"GSE14814"
"YBX1"	64	-1.85	0.0638	0.294	"GSE14814"
"HSF2"	30	-1.86	0.0635	0.293	"GSE14814"
"PLEKHA1"	42	-1.86	0.0627	0.291	"GSE14814"
"HNRNPAB"	40	-1.87	0.0622	0.29	"GSE14814"
"GTF2H5"	32	-1.87	0.0616	0.29	"GSE14814"
"IDH1"	47	-1.87	0.0615	0.29	"GSE14814"
"ATG5"	86	-1.87	0.0614	0.29	"GSE14814"
"ZFAND1"	57	-1.88	0.0602	0.287	"GSE14814"
"GTF2E2"	58	-1.88	0.0601	0.287	"GSE14814"
"CHRM3"	32	-1.88	0.0601	0.287	"GSE14814"
"SMARCD2"	45	-1.88	0.0599	0.287	"GSE14814"
"HMGA1"	88	-1.89	0.0588	0.284	"GSE14814"
"BUD31"	73	-1.9	0.058	0.283	"GSE14814"
"PIR"	79	-1.9	0.0578	0.282	"GSE14814"
"MGA"	38	-1.9	0.057	0.28	"GSE14814"
"PHOX2B"	46	-1.91	0.0567	0.279	"GSE14814"
"E2F1"	29	-1.92	0.0553	0.274	"GSE14814"
"CXXC1"	26	-1.92	0.0547	0.272	"GSE14814"
"PIAS2"	38	-1.92	0.0545	0.272	"GSE14814"
"MLF1"	26	-1.92	0.0544	0.272	"GSE14814"
"CDKN2A"	66	-1.94	0.0524	0.268	"GSE14814"
"TYMS"	66	-1.94	0.0523	0.268	"GSE14814"
"SOX2"	102	-1.95	0.0515	0.266	"GSE14814"
"SDHB"	46	-1.96	0.0505	0.262	"GSE14814"
"TBL1X"	48	-1.96	0.0496	0.26	"GSE14814"
"BARD1"	27	-1.98	0.0478	0.254	"GSE14814"
"TBK1"	48	-1.99	0.047	0.252	"GSE14814"
"PALB2"	43	-1.99	0.047	0.252	"GSE14814"
"ESF1"	50	-2	0.046	0.249	"GSE14814"
"TDG"	93	-2.02	0.0433	0.239	"GSE14814"
"EZH2"	44	-2.03	0.0429	0.238	"GSE14814"
"NIF3L1"	127	-2.03	0.0427	0.238	"GSE14814"
"FZD10"	44	-2.03	0.0426	0.238	"GSE14814"
"ANKZF1"	32	-2.03	0.0423	0.237	"GSE14814"
"LMO4"	36	-2.04	0.0416	0.235	"GSE14814"
"TFRC"	81	-2.04	0.0412	0.233	"GSE14814"
"FNTA"	65	-2.05	0.04	0.228	"GSE14814"
"TMF1"	33	-2.05	0.04	0.228	"GSE14814"
"AKAP8"	54	-2.06	0.0393	0.226	"GSE14814"
"FEN1"	98	-2.07	0.0387	0.224	"GSE14814"
"BANP"	43	-2.07	0.0384	0.223	"GSE14814"
"BRCC3"	34	-2.07	0.0383	0.223	"GSE14814"
"CHAF1A"	111	-2.09	0.0365	0.217	"GSE14814"
"COPS5"	98	-2.09	0.0362	0.217	"GSE14814"
"PIP5K1A"	65	-2.09	0.0362	0.217	"GSE14814"
"POLR3G"	53	-2.1	0.0361	0.216	"GSE14814"
"CNOT9"	36	-2.1	0.0356	0.214	"GSE14814"
"BNIP3"	63	-2.1	0.0354	0.214	"GSE14814"
"RAB40B"	49	-2.1	0.0353	0.214	"GSE14814"
"SIVA1"	85	-2.1	0.0353	0.214	"GSE14814"
"CNOT7"	34	-2.12	0.0343	0.211	"GSE14814"
"SPAG5"	54	-2.12	0.0339	0.21	"GSE14814"
"HSPD1"	130	-2.12	0.0337	0.209	"GSE14814"
"DDX1"	81	-2.12	0.0337	0.209	"GSE14814"
"CBX3"	125	-2.13	0.0331	0.207	"GSE14814"
"TXNRD1"	64	-2.14	0.0327	0.207	"GSE14814"
"MCTS1"	73	-2.14	0.0321	0.204	"GSE14814"
"PAK6"	33	-2.16	0.0308	0.199	"GSE14814"
"AURKA"	94	-2.16	0.0308	0.199	"GSE14814"
"RPL7"	81	-2.16	0.0304	0.199	"GSE14814"
"GCLC"	73	-2.17	0.03	0.197	"GSE14814"
"FH"	59	-2.18	0.0296	0.196	"GSE14814"
"CCDC59"	110	-2.19	0.0288	0.193	"GSE14814"
"DNTTIP2"	63	-2.19	0.0288	0.193	"GSE14814"
"MRE11"	34	-2.19	0.0288	0.193	"GSE14814"
"CDC42SE1"	32	-2.19	0.0287	0.193	"GSE14814"
"ZBTB5"	35	-2.19	0.0287	0.193	"GSE14814"
"GRB7"	26	-2.19	0.0286	0.193	"GSE14814"
"HLTF"	54	-2.21	0.0273	0.187	"GSE14814"
"PTTG1"	96	-2.21	0.0273	0.187	"GSE14814"
"GMPS"	62	-2.22	0.0267	0.187	"GSE14814"
"RPS6"	36	-2.23	0.026	0.185	"GSE14814"
"RPS3"	44	-2.23	0.0259	0.185	"GSE14814"
"NPM1"	79	-2.23	0.0259	0.185	"GSE14814"
"TERF1"	45	-2.23	0.0257	0.185	"GSE14814"
"ZNF74"	35	-2.24	0.0254	0.184	"GSE14814"
"E2F6"	51	-2.25	0.0247	0.179	"GSE14814"
"TRIP13"	91	-2.26	0.0237	0.174	"GSE14814"
"PDAP1"	68	-2.27	0.0234	0.173	"GSE14814"
"SMC3"	55	-2.27	0.023	0.171	"GSE14814"
"LRP8"	36	-2.28	0.0225	0.169	"GSE14814"
"DDX10"	73	-2.29	0.0222	0.169	"GSE14814"
"TBPL1"	90	-2.3	0.0217	0.167	"GSE14814"
"SSRP1"	65	-2.3	0.0213	0.165	"GSE14814"
"LRPPRC"	112	-2.31	0.0211	0.164	"GSE14814"
"MCM4"	102	-2.31	0.021	0.164	"GSE14814"
"DAP3"	49	-2.31	0.021	0.164	"GSE14814"
"BRD7"	44	-2.33	0.0199	0.158	"GSE14814"
"HBS1L"	51	-2.34	0.0194	0.154	"GSE14814"
"COPS3"	77	-2.35	0.0188	0.151	"GSE14814"
"PHF10"	28	-2.37	0.0178	0.145	"GSE14814"
"PARP1"	103	-2.37	0.0176	0.145	"GSE14814"
"BUB1B"	89	-2.38	0.0174	0.144	"GSE14814"
"SDHD"	67	-2.39	0.0169	0.141	"GSE14814"
"TLK2"	32	-2.42	0.0157	0.133	"GSE14814"
"SCML1"	33	-2.42	0.0156	0.132	"GSE14814"
"XPA"	62	-2.42	0.0153	0.131	"GSE14814"
"ZWINT"	104	-2.43	0.0152	0.13	"GSE14814"
"MYNN"	56	-2.44	0.0148	0.129	"GSE14814"
"PAK1IP1"	42	-2.44	0.0146	0.128	"GSE14814"
"MAFG"	56	-2.45	0.0141	0.125	"GSE14814"
