"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"KAT8"	48	-1.64	0.101	0.309	"GSE14814"
"IL1R1"	65	-1.64	0.101	0.309	"GSE14814"
"ZNF426"	35	-1.65	0.0995	0.304	"GSE14814"
"FLT1"	28	-1.65	0.0991	0.303	"GSE14814"
"NR4A2"	25	-1.65	0.099	0.303	"GSE14814"
"TLR1"	26	-1.65	0.0987	0.303	"GSE14814"
"MAP3K13"	30	-1.65	0.0981	0.301	"GSE14814"
"ADCY7"	29	-1.65	0.098	0.301	"GSE14814"
"ITGBL1"	85	-1.66	0.0966	0.298	"GSE14814"
"CD3E"	31	-1.66	0.0962	0.297	"GSE14814"
"AIP"	34	-1.66	0.0959	0.297	"GSE14814"
"SCG5"	30	-1.67	0.0956	0.297	"GSE14814"
"ARHGAP1"	67	-1.67	0.0953	0.297	"GSE14814"
"DOCK1"	51	-1.67	0.0944	0.294	"GSE14814"
"ZMYM3"	55	-1.67	0.0942	0.294	"GSE14814"
"P2RX7"	78	-1.68	0.0938	0.293	"GSE14814"
"CD59"	69	-1.68	0.0934	0.293	"GSE14814"
"BMP6"	31	-1.68	0.0921	0.29	"GSE14814"
"SDCBP"	65	-1.69	0.0905	0.286	"GSE14814"
"CD3D"	44	-1.69	0.0901	0.285	"GSE14814"
"CERS2"	104	-1.7	0.0898	0.284	"GSE14814"
"DOK5"	36	-1.7	0.0888	0.281	"GSE14814"
"CD72"	30	-1.7	0.0886	0.281	"GSE14814"
"RHOH"	28	-1.7	0.0886	0.281	"GSE14814"
"NFKB1"	25	-1.7	0.0884	0.281	"GSE14814"
"RALGPS1"	59	-1.7	0.0883	0.281	"GSE14814"
"CPE"	30	-1.71	0.0877	0.28	"GSE14814"
"FARP1"	35	-1.71	0.087	0.279	"GSE14814"
"SGSM2"	60	-1.71	0.0869	0.279	"GSE14814"
"CIITA"	36	-1.72	0.086	0.277	"GSE14814"
"CD247"	28	-1.72	0.0858	0.277	"GSE14814"
"GAS7"	62	-1.72	0.0854	0.276	"GSE14814"
"NR4A3"	37	-1.73	0.0832	0.27	"GSE14814"
"CD27"	70	-1.74	0.082	0.267	"GSE14814"
"GSN"	37	-1.74	0.0814	0.266	"GSE14814"
"ZAP70"	62	-1.74	0.0811	0.265	"GSE14814"
"TCF7L2"	52	-1.75	0.0799	0.262	"GSE14814"
"BIRC3"	36	-1.75	0.0797	0.262	"GSE14814"
"TNFRSF17"	44	-1.75	0.0795	0.262	"GSE14814"
"PPT1"	28	-1.76	0.0783	0.258	"GSE14814"
"SETD1B"	46	-1.77	0.0769	0.254	"GSE14814"
"LASP1"	98	-1.77	0.0765	0.253	"GSE14814"
"TBX4"	34	-1.77	0.0763	0.253	"GSE14814"
"DEAF1"	32	-1.77	0.076	0.253	"GSE14814"
"MS4A1"	49	-1.77	0.0759	0.252	"GSE14814"
"JAK1"	80	-1.78	0.0751	0.25	"GSE14814"
"CLOCK"	40	-1.78	0.0747	0.25	"GSE14814"
"CD14"	55	-1.78	0.0743	0.249	"GSE14814"
"IL7R"	49	-1.79	0.0737	0.248	"GSE14814"
"WLS"	35	-1.79	0.0731	0.246	"GSE14814"
"RAC2"	44	-1.8	0.0726	0.245	"GSE14814"
"ZFPM2"	94	-1.8	0.072	0.243	"GSE14814"
"CYTH4"	40	-1.8	0.072	0.243	"GSE14814"
"PTPRC"	54	-1.8	0.0716	0.243	"GSE14814"
"FLT3LG"	32	-1.8	0.0712	0.242	"GSE14814"
"ARHGEF10"	28	-1.81	0.0702	0.24	"GSE14814"
"LILRB5"	53	-1.81	0.0697	0.239	"GSE14814"
"LCK"	46	-1.82	0.0693	0.238	"GSE14814"
"PLXNC1"	83	-1.82	0.069	0.237	"GSE14814"
"LMCD1"	91	-1.82	0.0686	0.237	"GSE14814"
"MST1R"	28	-1.82	0.0686	0.237	"GSE14814"
"TRAF1"	52	-1.83	0.0679	0.235	"GSE14814"
"CCR7"	41	-1.83	0.0669	0.233	"GSE14814"
"INPP5B"	44	-1.83	0.0669	0.233	"GSE14814"
"DUSP6"	27	-1.83	0.0666	0.233	"GSE14814"
"IGF1"	40	-1.83	0.0666	0.233	"GSE14814"
"LILRB2"	51	-1.84	0.0664	0.233	"GSE14814"
"LY96"	51	-1.84	0.0663	0.233	"GSE14814"
"KAT2B"	71	-1.84	0.0663	0.233	"GSE14814"
"STAT3"	56	-1.84	0.0661	0.233	"GSE14814"
"PURA"	66	-1.84	0.0656	0.232	"GSE14814"
"SPRED2"	40	-1.84	0.0654	0.231	"GSE14814"
"ZYX"	43	-1.85	0.0644	0.229	"GSE14814"
"IRAK3"	45	-1.85	0.064	0.228	"GSE14814"
"NDFIP1"	70	-1.86	0.0633	0.226	"GSE14814"
"LAT"	39	-1.86	0.063	0.226	"GSE14814"
"CD40"	41	-1.86	0.0622	0.223	"GSE14814"
"PLCG2"	26	-1.87	0.0621	0.223	"GSE14814"
"RGL2"	47	-1.87	0.0621	0.223	"GSE14814"
"ARHGAP25"	34	-1.87	0.0618	0.222	"GSE14814"
"MAPK3"	34	-1.87	0.0617	0.222	"GSE14814"
"CCR1"	34	-1.87	0.0617	0.222	"GSE14814"
"FGG"	27	-1.87	0.0615	0.222	"GSE14814"
"UBB"	30	-1.88	0.0608	0.221	"GSE14814"
"LSP1"	45	-1.88	0.0598	0.218	"GSE14814"
"MYO9B"	33	-1.88	0.0595	0.218	"GSE14814"
"PLEK"	37	-1.89	0.0587	0.215	"GSE14814"
"LRP1"	94	-1.89	0.0587	0.215	"GSE14814"
"SEPT6"	25	-1.89	0.0584	0.215	"GSE14814"
"SIGIRR"	68	-1.9	0.0581	0.214	"GSE14814"
"NR4A1"	27	-1.9	0.0576	0.212	"GSE14814"
"PPP1R16B"	41	-1.9	0.0573	0.212	"GSE14814"
"ARFGAP2"	77	-1.9	0.0571	0.212	"GSE14814"
"NACC2"	36	-1.91	0.0558	0.208	"GSE14814"
"ITGAX"	58	-1.91	0.0556	0.208	"GSE14814"
"PRKD1"	52	-1.92	0.0551	0.207	"GSE14814"
"PTGER2"	26	-1.92	0.0548	0.206	"GSE14814"
"ANXA5"	83	-1.92	0.0547	0.206	"GSE14814"
"ZSCAN16"	48	-1.92	0.0546	0.206	"GSE14814"
"CCL13"	32	-1.92	0.0542	0.206	"GSE14814"
"GMIP"	36	-1.92	0.0542	0.206	"GSE14814"
"CABIN1"	39	-1.93	0.0538	0.205	"GSE14814"
"MS4A6A"	41	-1.93	0.0535	0.204	"GSE14814"
"C3AR1"	42	-1.93	0.0534	0.204	"GSE14814"
"TRIM38"	38	-1.93	0.0534	0.204	"GSE14814"
"AGPAT1"	63	-1.93	0.0533	0.204	"GSE14814"
"ZFP36"	30	-1.93	0.0532	0.204	"GSE14814"
"SMURF1"	61	-1.93	0.0531	0.204	"GSE14814"
"CSF2RB"	43	-1.94	0.0524	0.203	"GSE14814"
"PLCL2"	55	-1.94	0.0522	0.203	"GSE14814"
"IL16"	70	-1.95	0.0516	0.201	"GSE14814"
"VAV1"	66	-1.95	0.0516	0.201	"GSE14814"
"SH3BGRL"	89	-1.95	0.0515	0.201	"GSE14814"
"RAPGEF2"	98	-1.95	0.0507	0.199	"GSE14814"
"CLEC1A"	58	-1.95	0.0506	0.199	"GSE14814"
"GPC3"	29	-1.96	0.0506	0.199	"GSE14814"
"TRIB1"	34	-1.96	0.0505	0.199	"GSE14814"
"CD86"	44	-1.96	0.0504	0.199	"GSE14814"
"LILRB3"	60	-1.96	0.0501	0.198	"GSE14814"
"TCF7L1"	29	-1.96	0.05	0.198	"GSE14814"
"SPDEF"	42	-1.96	0.0499	0.198	"GSE14814"
"ZDHHC7"	33	-1.96	0.0498	0.198	"GSE14814"
"GNG7"	35	-1.96	0.0498	0.198	"GSE14814"
"STAT4"	47	-1.97	0.0494	0.197	"GSE14814"
"ADORA3"	28	-1.97	0.0493	0.197	"GSE14814"
"LCP2"	50	-1.97	0.049	0.196	"GSE14814"
"BTG2"	33	-1.97	0.0487	0.195	"GSE14814"
"BHLHE41"	62	-1.97	0.0484	0.195	"GSE14814"
"CLEC4A"	38	-1.98	0.0481	0.194	"GSE14814"
"NDN"	76	-1.98	0.048	0.194	"GSE14814"
"KDM3B"	78	-1.98	0.0478	0.193	"GSE14814"
"CD2"	67	-1.98	0.0475	0.192	"GSE14814"
"HCLS1"	26	-1.98	0.0473	0.191	"GSE14814"
"FCER1G"	49	-1.99	0.047	0.19	"GSE14814"
"ERBB3"	96	-1.99	0.0464	0.189	"GSE14814"
"ZNF672"	62	-2	0.046	0.187	"GSE14814"
"RRBP1"	45	-2	0.046	0.187	"GSE14814"
"TRIM5"	40	-2	0.0457	0.187	"GSE14814"
"CLCN6"	29	-2	0.0456	0.187	"GSE14814"
"AXL"	110	-2	0.0453	0.186	"GSE14814"
"TGFBR3"	43	-2	0.0451	0.186	"GSE14814"
"ATXN7"	45	-2	0.045	0.186	"GSE14814"
"PTGIS"	99	-2.01	0.0448	0.186	"GSE14814"
"CD28"	30	-2.01	0.0447	0.185	"GSE14814"
"FCGR2C"	41	-2.01	0.0445	0.185	"GSE14814"
"CSF1R"	48	-2.01	0.0444	0.185	"GSE14814"
"SP110"	62	-2.01	0.0442	0.185	"GSE14814"
"TBC1D9B"	38	-2.01	0.0442	0.185	"GSE14814"
"KIT"	62	-2.01	0.0442	0.185	"GSE14814"
"LGALS3BP"	68	-2.02	0.0438	0.184	"GSE14814"
"IL2RG"	52	-2.02	0.0435	0.183	"GSE14814"
"CD69"	57	-2.02	0.0435	0.183	"GSE14814"
"TSPAN12"	60	-2.02	0.0434	0.183	"GSE14814"
"GPX1"	46	-2.02	0.0433	0.183	"GSE14814"
"ZNF423"	71	-2.03	0.0427	0.181	"GSE14814"
"RGS5"	94	-2.03	0.0427	0.181	"GSE14814"
"ABLIM3"	31	-2.03	0.0423	0.18	"GSE14814"
"MNDA"	68	-2.03	0.0421	0.18	"GSE14814"
"DAP"	71	-2.03	0.042	0.18	"GSE14814"
"FLII"	49	-2.04	0.0417	0.179	"GSE14814"
"MSRB2"	49	-2.04	0.0417	0.179	"GSE14814"
"LTB"	47	-2.05	0.0407	0.176	"GSE14814"
"ZEB2"	62	-2.05	0.0401	0.174	"GSE14814"
"HOXD1"	42	-2.06	0.0396	0.173	"GSE14814"
"BST2"	46	-2.06	0.0395	0.172	"GSE14814"
"PDPK1"	54	-2.06	0.0394	0.172	"GSE14814"
"SALL2"	64	-2.06	0.0393	0.172	"GSE14814"
"PDE4B"	38	-2.06	0.0391	0.172	"GSE14814"
"MEIS3P1"	66	-2.06	0.0391	0.172	"GSE14814"
"CLDN3"	96	-2.07	0.0385	0.17	"GSE14814"
"FHIT"	38	-2.07	0.0385	0.17	"GSE14814"
"ZBTB18"	53	-2.07	0.0382	0.169	"GSE14814"
"XBP1"	74	-2.07	0.0381	0.169	"GSE14814"
"ZFYVE26"	30	-2.07	0.038	0.169	"GSE14814"
"CXCR4"	45	-2.08	0.0374	0.167	"GSE14814"
"KLRB1"	28	-2.09	0.0369	0.166	"GSE14814"
"PLCB2"	75	-2.09	0.0365	0.165	"GSE14814"
"STARD8"	50	-2.1	0.0361	0.163	"GSE14814"
"AFF1"	75	-2.1	0.0357	0.162	"GSE14814"
"CMKLR1"	36	-2.1	0.0357	0.162	"GSE14814"
"GPR183"	37	-2.1	0.0356	0.162	"GSE14814"
"LITAF"	26	-2.1	0.0356	0.162	"GSE14814"
"ARAP1"	71	-2.1	0.0353	0.161	"GSE14814"
"PTGER4"	51	-2.11	0.035	0.16	"GSE14814"
"FPR3"	53	-2.11	0.0348	0.159	"GSE14814"
"GEM"	30	-2.11	0.0347	0.159	"GSE14814"
"FSTL3"	71	-2.11	0.0346	0.159	"GSE14814"
"ADGRG6"	32	-2.12	0.0341	0.157	"GSE14814"
"ITGAL"	45	-2.12	0.0339	0.157	"GSE14814"
"ITGAM"	43	-2.13	0.0334	0.155	"GSE14814"
"MSN"	71	-2.13	0.0333	0.155	"GSE14814"
"LILRB4"	28	-2.13	0.033	0.155	"GSE14814"
"TLR7"	30	-2.14	0.0327	0.154	"GSE14814"
"FPR1"	54	-2.14	0.0327	0.154	"GSE14814"
"MS4A4A"	69	-2.14	0.0325	0.154	"GSE14814"
"BLNK"	32	-2.14	0.0323	0.153	"GSE14814"
"GPR65"	45	-2.15	0.0319	0.152	"GSE14814"
"DGKD"	42	-2.15	0.0318	0.152	"GSE14814"
"ZBTB20"	83	-2.15	0.0317	0.152	"GSE14814"
"PDK2"	56	-2.15	0.0316	0.152	"GSE14814"
"NCOR2"	85	-2.15	0.0314	0.152	"GSE14814"
"TSC2"	49	-2.15	0.0312	0.151	"GSE14814"
"FOSB"	33	-2.16	0.0309	0.151	"GSE14814"
"PRKCB"	54	-2.16	0.0308	0.151	"GSE14814"
"CCL18"	29	-2.16	0.0306	0.15	"GSE14814"
"CCR5"	56	-2.17	0.0302	0.148	"GSE14814"
"EVI2A"	85	-2.17	0.0302	0.148	"GSE14814"
"RAP1GAP"	67	-2.17	0.0296	0.147	"GSE14814"
"SIPA1"	45	-2.18	0.0296	0.147	"GSE14814"
"ADAP2"	26	-2.18	0.0294	0.147	"GSE14814"
"UNC13B"	68	-2.18	0.029	0.145	"GSE14814"
"ZC3HAV1"	26	-2.19	0.0289	0.145	"GSE14814"
"ZBTB48"	37	-2.19	0.0287	0.145	"GSE14814"
"THRA"	37	-2.19	0.0286	0.145	"GSE14814"
"LPXN"	65	-2.19	0.0282	0.144	"GSE14814"
"BTK"	54	-2.2	0.0282	0.144	"GSE14814"
"MPP1"	27	-2.2	0.028	0.144	"GSE14814"
"CCRL2"	34	-2.2	0.0279	0.144	"GSE14814"
"ADGRL4"	39	-2.2	0.0277	0.144	"GSE14814"
"DDAH1"	104	-2.21	0.0273	0.142	"GSE14814"
"APLP2"	69	-2.21	0.0271	0.141	"GSE14814"
"CD48"	77	-2.21	0.0268	0.14	"GSE14814"
"C5AR1"	54	-2.22	0.0265	0.139	"GSE14814"
"SLA"	42	-2.22	0.0263	0.139	"GSE14814"
"TRIM22"	94	-2.23	0.0258	0.136	"GSE14814"
"CLEC7A"	35	-2.23	0.0257	0.136	"GSE14814"
"ERBB2"	94	-2.23	0.0257	0.136	"GSE14814"
"MAGI1"	74	-2.23	0.0257	0.136	"GSE14814"
"FYN"	42	-2.23	0.0255	0.136	"GSE14814"
"HERPUD1"	64	-2.23	0.0254	0.136	"GSE14814"
"GPSM3"	66	-2.24	0.0253	0.136	"GSE14814"
"PRKAB1"	32	-2.24	0.0252	0.135	"GSE14814"
"RAB27A"	155	-2.24	0.0252	0.135	"GSE14814"
"MBIP"	74	-2.24	0.0251	0.135	"GSE14814"
"IFT57"	44	-2.25	0.0248	0.134	"GSE14814"
"PTPN6"	33	-2.26	0.0241	0.131	"GSE14814"
"PDE4DIP"	25	-2.26	0.0237	0.129	"GSE14814"
"RNF10"	43	-2.27	0.0234	0.128	"GSE14814"
"IRX5"	36	-2.27	0.0232	0.127	"GSE14814"
"ELMO1"	62	-2.27	0.0231	0.127	"GSE14814"
"DHCR24"	81	-2.27	0.0231	0.127	"GSE14814"
"GUCY1A1"	27	-2.28	0.0225	0.125	"GSE14814"
"ARHGEF15"	70	-2.29	0.022	0.123	"GSE14814"
"RASGRP3"	55	-2.3	0.0215	0.121	"GSE14814"
"EPOR"	30	-2.3	0.0213	0.12	"GSE14814"
"CNTNAP1"	34	-2.31	0.0211	0.119	"GSE14814"
"LPIN2"	93	-2.31	0.0211	0.119	"GSE14814"
"SPARCL1"	52	-2.31	0.021	0.119	"GSE14814"
"JADE1"	74	-2.31	0.021	0.119	"GSE14814"
"NOTCH2"	67	-2.31	0.0207	0.118	"GSE14814"
"PLCH1"	68	-2.32	0.0205	0.118	"GSE14814"
"RORC"	26	-2.32	0.0204	0.118	"GSE14814"
"INPP5D"	48	-2.32	0.0204	0.118	"GSE14814"
"TSPAN8"	43	-2.32	0.0203	0.118	"GSE14814"
"IQGAP2"	47	-2.33	0.0201	0.117	"GSE14814"
"PI4KA"	29	-2.34	0.0193	0.114	"GSE14814"
"SH2B3"	85	-2.35	0.0188	0.112	"GSE14814"
"PNRC1"	46	-2.35	0.0188	0.112	"GSE14814"
"IGSF6"	33	-2.35	0.0187	0.112	"GSE14814"
"WWC1"	30	-2.35	0.0186	0.111	"GSE14814"
"PLPP3"	40	-2.36	0.0184	0.111	"GSE14814"
"NR1H3"	27	-2.36	0.0184	0.111	"GSE14814"
"CD53"	90	-2.36	0.0182	0.11	"GSE14814"
"TRADD"	48	-2.36	0.0181	0.11	"GSE14814"
"IL4R"	72	-2.37	0.0176	0.107	"GSE14814"
"DEPTOR"	50	-2.39	0.017	0.105	"GSE14814"
"RRAS"	82	-2.39	0.017	0.105	"GSE14814"
"LAT2"	30	-2.39	0.0166	0.104	"GSE14814"
"RASGRP1"	37	-2.4	0.0166	0.104	"GSE14814"
"LCP1"	38	-2.4	0.0165	0.104	"GSE14814"
"CAT"	66	-2.41	0.016	0.102	"GSE14814"
"TLR2"	50	-2.41	0.016	0.101	"GSE14814"
"ASAP3"	49	-2.41	0.0158	0.101	"GSE14814"
"CDC42EP3"	54	-2.41	0.0158	0.101	"GSE14814"
"MYD88"	49	-2.42	0.0157	0.1	"GSE14814"
"PIK3CG"	48	-2.42	0.0157	0.1	"GSE14814"
"GNAI2"	66	-2.42	0.0154	0.0992	"GSE14814"
"PLEKHB1"	60	-2.42	0.0153	0.0992	"GSE14814"
"HLA-DOB"	51	-2.43	0.0153	0.0992	"GSE14814"
"RHOF"	55	-2.43	0.0151	0.0983	"GSE14814"
"ENPP2"	68	-2.43	0.0151	0.0983	"GSE14814"
"LGALS9"	40	-2.43	0.015	0.0978	"GSE14814"
"IL10RA"	54	-2.43	0.0149	0.0978	"GSE14814"
"ITGB2"	66	-2.44	0.0147	0.0963	"GSE14814"
"ARHGEF6"	42	-2.44	0.0146	0.0961	"GSE14814"
"DIDO1"	45	-2.45	0.0143	0.0941	"GSE14814"
"PSEN2"	61	-2.45	0.0142	0.0936	"GSE14814"
"ARHGEF3"	45	-2.46	0.0138	0.0919	"GSE14814"
"GATA3"	38	-2.47	0.0136	0.0914	"GSE14814"
"PILRA"	76	-2.47	0.0134	0.0904	"GSE14814"
"INPP4A"	42	-2.47	0.0133	0.09	"GSE14814"
"RAB17"	79	-2.48	0.0133	0.0899	"GSE14814"
"HDAC5"	51	-2.48	0.0133	0.0898	"GSE14814"
"CXCL2"	31	-2.48	0.013	0.089	"GSE14814"
"TESC"	50	-2.49	0.0129	0.0886	"GSE14814"
"RFX5"	35	-2.49	0.0127	0.0881	"GSE14814"
"PRKCA"	28	-2.49	0.0127	0.088	"GSE14814"
"STK10"	61	-2.49	0.0126	0.088	"GSE14814"
"PDE2A"	60	-2.5	0.0125	0.0876	"GSE14814"
"CARD10"	27	-2.5	0.0124	0.087	"GSE14814"
"ABR"	33	-2.51	0.0122	0.0862	"GSE14814"
"ROS1"	38	-2.51	0.0119	0.0848	"GSE14814"
"MUL1"	36	-2.53	0.0116	0.0826	"GSE14814"
"TSPYL2"	28	-2.53	0.0115	0.0826	"GSE14814"
"ZFP36L2"	59	-2.53	0.0114	0.0817	"GSE14814"
"ZSCAN18"	28	-2.53	0.0113	0.0816	"GSE14814"
"PIK3CD"	40	-2.55	0.0108	0.0786	"GSE14814"
"DAPK1"	63	-2.57	0.0101	0.0747	"GSE14814"
"APOE"	26	-2.58	0.00998	0.074	"GSE14814"
"ZDHHC3"	34	-2.58	0.00977	0.0726	"GSE14814"
"HPGD"	53	-2.6	0.00938	0.0708	"GSE14814"
"GPRC5C"	64	-2.6	0.00938	0.0708	"GSE14814"
"FHL5"	52	-2.6	0.00927	0.0706	"GSE14814"
"FCGR2B"	35	-2.6	0.00923	0.0705	"GSE14814"
"ETV1"	29	-2.61	0.00907	0.0696	"GSE14814"
"NFATC1"	40	-2.61	0.00894	0.0693	"GSE14814"
"SLIT2"	49	-2.61	0.00894	0.0693	"GSE14814"
"SOX17"	60	-2.62	0.0089	0.0693	"GSE14814"
"CD4"	79	-2.62	0.00886	0.0693	"GSE14814"
"TNFRSF1B"	67	-2.62	0.00871	0.0687	"GSE14814"
"ILK"	90	-2.62	0.0087	0.0687	"GSE14814"
"ANK2"	57	-2.63	0.00864	0.0686	"GSE14814"
"IRF7"	79	-2.63	0.00861	0.0685	"GSE14814"
"IL10RB"	34	-2.63	0.00859	0.0685	"GSE14814"
"SPOCK2"	49	-2.63	0.00856	0.0685	"GSE14814"
"IRF8"	57	-2.63	0.00849	0.0685	"GSE14814"
"HOXA5"	38	-2.63	0.00849	0.0685	"GSE14814"
"NEDD9"	42	-2.64	0.00841	0.0684	"GSE14814"
"ARHGAP29"	65	-2.64	0.00841	0.0684	"GSE14814"
"RAMP3"	61	-2.64	0.00839	0.0684	"GSE14814"
"CBFA2T3"	51	-2.64	0.00837	0.0684	"GSE14814"
"PRSS8"	90	-2.64	0.00826	0.0683	"GSE14814"
"HLX"	79	-2.64	0.00821	0.0683	"GSE14814"
"SMARCD3"	30	-2.64	0.00818	0.0682	"GSE14814"
"SMAD7"	58	-2.65	0.00804	0.0678	"GSE14814"
"ARHGAP45"	42	-2.65	0.00802	0.0678	"GSE14814"
"RERE"	69	-2.65	0.00802	0.0678	"GSE14814"
"PTPN22"	28	-2.65	0.00802	0.0678	"GSE14814"
"FOS"	30	-2.65	0.00797	0.0678	"GSE14814"
"ACAD8"	50	-2.65	0.00795	0.0678	"GSE14814"
"PDE1A"	32	-2.66	0.00791	0.0678	"GSE14814"
"CEACAM6"	67	-2.66	0.00785	0.0678	"GSE14814"
"PTPRE"	83	-2.66	0.00784	0.0678	"GSE14814"
"FNBP1"	40	-2.66	0.00779	0.0678	"GSE14814"
"CAMK1"	25	-2.67	0.00755	0.067	"GSE14814"
"USP20"	41	-2.67	0.00755	0.067	"GSE14814"
"WISP2"	40	-2.67	0.00753	0.067	"GSE14814"
"GRK5"	29	-2.67	0.0075	0.067	"GSE14814"
"FLI1"	51	-2.68	0.00741	0.067	"GSE14814"
"MLXIP"	38	-2.68	0.00738	0.0669	"GSE14814"
"DOK2"	64	-2.68	0.00734	0.0667	"GSE14814"
"STAT5A"	34	-2.68	0.00731	0.0667	"GSE14814"
"BCAM"	28	-2.68	0.00729	0.0667	"GSE14814"
"PIK3C2B"	39	-2.69	0.0071	0.0656	"GSE14814"
"ZCCHC24"	146	-2.69	0.00709	0.0656	"GSE14814"
"DDAH2"	52	-2.69	0.00708	0.0656	"GSE14814"
"DUOX1"	45	-2.69	0.00704	0.0656	"GSE14814"
"TYROBP"	96	-2.7	0.00695	0.0654	"GSE14814"
"P2RX4"	41	-2.7	0.00691	0.0653	"GSE14814"
"EVL"	49	-2.71	0.00675	0.0644	"GSE14814"
"FABP4"	28	-2.71	0.0067	0.0641	"GSE14814"
"LDB2"	95	-2.72	0.00655	0.0633	"GSE14814"
"ARHGEF17"	55	-2.72	0.00655	0.0633	"GSE14814"
"LDLRAP1"	28	-2.72	0.00652	0.0633	"GSE14814"
"RHOB"	57	-2.72	0.00648	0.0633	"GSE14814"
"FOXF1"	62	-2.72	0.00645	0.0632	"GSE14814"
"FOXA2"	48	-2.73	0.00635	0.0628	"GSE14814"
"TFEB"	39	-2.73	0.00625	0.0622	"GSE14814"
"PLPP1"	41	-2.74	0.00621	0.0621	"GSE14814"
"ARAP3"	35	-2.74	0.00615	0.0617	"GSE14814"
"RARA"	79	-2.74	0.00612	0.0616	"GSE14814"
"PTPRM"	65	-2.74	0.0061	0.0616	"GSE14814"
"TSC22D3"	56	-2.75	0.00603	0.0613	"GSE14814"
"CALCOCO1"	54	-2.75	0.00596	0.0608	"GSE14814"
"PKIG"	51	-2.75	0.00594	0.0608	"GSE14814"
"ARHGEF10L"	77	-2.75	0.00593	0.0608	"GSE14814"
"PDK4"	27	-2.75	0.00592	0.0608	"GSE14814"
"CREB3L2"	60	-2.76	0.00578	0.0605	"GSE14814"
"SPRY4"	37	-2.77	0.00568	0.0601	"GSE14814"
"CLIC2"	36	-2.77	0.00564	0.0599	"GSE14814"
"ICAM1"	86	-2.77	0.0056	0.0599	"GSE14814"
"EZH1"	34	-2.77	0.00559	0.0599	"GSE14814"
"CHRDL1"	61	-2.79	0.0053	0.0575	"GSE14814"
"GADD45B"	73	-2.79	0.0053	0.0575	"GSE14814"
"PER3"	28	-2.79	0.00527	0.0575	"GSE14814"
"COLEC12"	91	-2.79	0.0052	0.0575	"GSE14814"
"RPH3AL"	55	-2.8	0.00511	0.0573	"GSE14814"
"LMO2"	61	-2.8	0.00508	0.0573	"GSE14814"
"ADCY9"	74	-2.8	0.00506	0.0573	"GSE14814"
"HOPX"	73	-2.81	0.005	0.0573	"GSE14814"
"ITPR1"	50	-2.81	0.00499	0.0573	"GSE14814"
"RPS6KA1"	52	-2.81	0.00498	0.0573	"GSE14814"
"KIF13B"	59	-2.81	0.00494	0.0573	"GSE14814"
"MAPRE2"	47	-2.82	0.00488	0.0573	"GSE14814"
"LRRN3"	40	-2.82	0.00477	0.057	"GSE14814"
"CRYM"	51	-2.82	0.00476	0.057	"GSE14814"
"ARHGAP17"	33	-2.82	0.00476	0.057	"GSE14814"
"TGM2"	80	-2.83	0.00467	0.0569	"GSE14814"
"ZZEF1"	30	-2.83	0.00467	0.0569	"GSE14814"
"TLE2"	62	-2.83	0.00463	0.0569	"GSE14814"
"ANG"	43	-2.84	0.00451	0.0564	"GSE14814"
"NOTCH4"	28	-2.84	0.00448	0.0564	"GSE14814"
"ERG"	30	-2.84	0.00448	0.0564	"GSE14814"
"MEF2C"	102	-2.85	0.00443	0.0564	"GSE14814"
"TGFBR2"	143	-2.85	0.00441	0.0564	"GSE14814"
"SPTBN1"	39	-2.85	0.00438	0.0564	"GSE14814"
"HNF1B"	103	-2.85	0.00438	0.0564	"GSE14814"
"SCTR"	27	-2.85	0.00437	0.0564	"GSE14814"
"PTN"	32	-2.85	0.00434	0.0564	"GSE14814"
"TLR3"	44	-2.85	0.00434	0.0564	"GSE14814"
"GNG11"	41	-2.85	0.00432	0.0564	"GSE14814"
"MARCO"	49	-2.86	0.00427	0.0564	"GSE14814"
"NDRG2"	29	-2.86	0.00427	0.0564	"GSE14814"
"TNS2"	74	-2.86	0.00425	0.0564	"GSE14814"
"NR2F2"	42	-2.86	0.00422	0.0564	"GSE14814"
"DUSP1"	58	-2.87	0.00416	0.0564	"GSE14814"
"CD36"	29	-2.87	0.00412	0.0564	"GSE14814"
"CD74"	78	-2.88	0.00393	0.0559	"GSE14814"
"MICAL1"	50	-2.88	0.00392	0.0559	"GSE14814"
"ADGRE5"	87	-2.89	0.00389	0.0559	"GSE14814"
"GPRC5A"	53	-2.89	0.00385	0.0555	"GSE14814"
"RAMP2"	71	-2.89	0.00382	0.0554	"GSE14814"
"IL6R"	45	-2.89	0.00381	0.0554	"GSE14814"
"CD34"	43	-2.89	0.0038	0.0554	"GSE14814"
"PTPRN2"	46	-2.9	0.00374	0.0551	"GSE14814"
"CX3CR1"	47	-2.9	0.00374	0.0551	"GSE14814"
"TXNIP"	61	-2.9	0.00373	0.0551	"GSE14814"
"DOK4"	88	-2.91	0.00366	0.0547	"GSE14814"
"TBX2"	26	-2.91	0.00359	0.0542	"GSE14814"
"NKX2-1"	157	-2.92	0.00355	0.054	"GSE14814"
"RASSF2"	62	-2.92	0.00354	0.054	"GSE14814"
"TBC1D2B"	69	-2.92	0.00353	0.054	"GSE14814"
"HPGDS"	67	-2.92	0.00352	0.054	"GSE14814"
"PRKCZ"	56	-2.92	0.00346	0.054	"GSE14814"
"MAP3K3"	62	-2.92	0.00346	0.054	"GSE14814"
"PECAM1"	114	-2.92	0.00345	0.054	"GSE14814"
